timestamp,temperature_c,minimum_temperature_c,maximum_temperature_c,relative_humidity_pct,city,source,measurement_type
1985-08-28T00:00:00+00:00,21.07,15.87,27.58,57.03,Illustrative City,HeatSafe synthetic generator,synthetic
1985-08-29T00:00:00+00:00,22.85,17.18,28.76,59.51,Illustrative City,HeatSafe synthetic generator,synthetic
1985-08-30T00:00:00+00:00,21.19,15.87,28.39,55.81,Illustrative City,HeatSafe synthetic generator,synthetic
1985-08-31T00:00:00+00:00,23.94,18.58,31.01,49.12,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-01T00:00:00+00:00,21.16,14.78,28.69,53.18,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-02T00:00:00+00:00,21.86,15.4,29.66,69.51,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-03T00:00:00+00:00,19.86,13.13,26.97,52.43,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-04T00:00:00+00:00,20.37,14.59,28.24,60.68,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-05T00:00:00+00:00,20.2,14.28,27.47,62.57,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-06T00:00:00+00:00,20.4,14.47,26.8,49.78,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-07T00:00:00+00:00,18.77,13.22,23.85,50.37,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-08T00:00:00+00:00,20.92,14.01,28.67,75.23,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-09T00:00:00+00:00,17.88,12.3,25.16,73.71,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-10T00:00:00+00:00,20.68,14.6,26.45,61.61,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-11T00:00:00+00:00,16.9,10.33,23.68,43.01,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-12T00:00:00+00:00,17.41,11.83,25.34,59.56,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-13T00:00:00+00:00,19.32,13.19,26.61,48.46,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-14T00:00:00+00:00,17.68,11.14,23.66,59.99,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-15T00:00:00+00:00,18.57,11.74,26.54,48.73,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-16T00:00:00+00:00,18.86,13.83,23.95,57.87,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-17T00:00:00+00:00,19.15,13.67,26.78,52.53,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-18T00:00:00+00:00,19.8,12.84,26.99,59.53,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-19T00:00:00+00:00,18.44,13.3,25.06,71.12,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-20T00:00:00+00:00,17.45,10.62,23.0,58.1,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-21T00:00:00+00:00,19.17,12.92,24.86,63.87,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-22T00:00:00+00:00,16.9,9.95,22.67,56.48,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-23T00:00:00+00:00,16.77,10.45,22.82,68.29,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-24T00:00:00+00:00,19.48,12.66,27.32,58.31,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-25T00:00:00+00:00,13.68,7.26,21.19,67.34,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-26T00:00:00+00:00,15.95,9.32,23.14,75.21,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-27T00:00:00+00:00,13.78,7.87,18.85,65.23,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-28T00:00:00+00:00,17.99,12.09,25.3,57.1,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-29T00:00:00+00:00,16.09,11.08,23.4,57.75,Illustrative City,HeatSafe synthetic generator,synthetic
1985-09-30T00:00:00+00:00,17.17,10.95,23.76,68.28,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-01T00:00:00+00:00,16.6,11.43,23.28,69.8,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-02T00:00:00+00:00,14.61,7.9,22.13,74.06,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-03T00:00:00+00:00,15.52,9.54,23.1,64.47,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-04T00:00:00+00:00,14.88,9.74,21.38,62.83,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-05T00:00:00+00:00,18.29,11.41,25.99,71.9,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-06T00:00:00+00:00,15.45,8.53,22.82,77.1,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-07T00:00:00+00:00,15.96,10.81,21.48,68.78,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-08T00:00:00+00:00,15.32,8.9,22.59,60.64,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-09T00:00:00+00:00,14.22,8.83,20.47,52.7,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-10T00:00:00+00:00,14.98,8.25,20.85,50.6,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-11T00:00:00+00:00,13.1,7.02,20.75,64.35,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-12T00:00:00+00:00,13.53,6.74,21.13,64.11,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-13T00:00:00+00:00,12.3,7.18,18.1,74.06,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-14T00:00:00+00:00,14.3,9.17,19.77,73.92,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-15T00:00:00+00:00,13.44,7.86,21.18,60.62,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-16T00:00:00+00:00,11.97,5.15,18.95,69.79,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-17T00:00:00+00:00,12.71,5.77,19.18,64.79,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-18T00:00:00+00:00,11.92,5.69,17.57,61.51,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-19T00:00:00+00:00,14.12,8.69,20.37,64.9,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-20T00:00:00+00:00,14.0,7.4,20.59,59.15,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-21T00:00:00+00:00,11.69,5.26,18.9,76.59,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-22T00:00:00+00:00,10.17,3.18,15.47,66.12,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-23T00:00:00+00:00,11.75,5.5,16.76,72.79,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-24T00:00:00+00:00,11.72,5.47,18.0,59.8,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-25T00:00:00+00:00,11.78,6.59,18.49,75.82,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-26T00:00:00+00:00,15.03,8.95,22.29,70.96,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-27T00:00:00+00:00,9.91,3.74,15.55,78.43,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-28T00:00:00+00:00,11.26,6.06,18.77,85.43,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-29T00:00:00+00:00,10.55,4.65,17.99,70.59,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-30T00:00:00+00:00,9.69,4.41,17.58,61.28,Illustrative City,HeatSafe synthetic generator,synthetic
1985-10-31T00:00:00+00:00,9.46,3.14,15.42,79.0,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-01T00:00:00+00:00,11.36,5.12,19.04,70.87,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-02T00:00:00+00:00,11.41,4.63,16.96,56.52,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-03T00:00:00+00:00,8.99,2.23,16.03,68.79,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-04T00:00:00+00:00,8.99,3.36,14.02,64.46,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-05T00:00:00+00:00,9.45,3.82,14.85,59.88,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-06T00:00:00+00:00,9.99,3.06,15.44,76.45,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-07T00:00:00+00:00,8.68,2.71,14.25,62.27,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-08T00:00:00+00:00,11.35,4.57,17.58,68.86,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-09T00:00:00+00:00,8.14,2.78,15.4,66.22,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-10T00:00:00+00:00,8.56,2.34,15.29,63.87,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-11T00:00:00+00:00,9.6,4.18,16.76,66.91,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-12T00:00:00+00:00,11.07,5.85,17.24,86.77,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-13T00:00:00+00:00,8.06,2.92,14.96,67.77,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-14T00:00:00+00:00,9.12,4.07,16.27,62.28,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-15T00:00:00+00:00,6.1,-0.12,12.25,59.22,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-16T00:00:00+00:00,11.52,5.03,17.36,71.1,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-17T00:00:00+00:00,7.28,1.74,12.82,90.77,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-18T00:00:00+00:00,9.24,3.58,15.44,73.58,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-19T00:00:00+00:00,8.17,1.99,16.1,65.46,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-20T00:00:00+00:00,8.78,2.8,14.68,67.83,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-21T00:00:00+00:00,9.82,4.01,16.07,66.24,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-22T00:00:00+00:00,8.14,3.05,14.76,79.91,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-23T00:00:00+00:00,7.65,2.64,15.49,71.36,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-24T00:00:00+00:00,8.47,2.13,13.78,65.41,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-25T00:00:00+00:00,7.06,1.19,13.33,73.95,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-26T00:00:00+00:00,9.77,4.7,16.79,58.3,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-27T00:00:00+00:00,7.44,0.59,12.67,78.46,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-28T00:00:00+00:00,8.69,2.51,14.88,64.75,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-29T00:00:00+00:00,7.55,2.44,14.15,62.29,Illustrative City,HeatSafe synthetic generator,synthetic
1985-11-30T00:00:00+00:00,5.95,-1.04,12.47,64.88,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-01T00:00:00+00:00,5.88,-0.3,12.88,85.92,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-02T00:00:00+00:00,10.62,3.94,16.9,70.2,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-03T00:00:00+00:00,5.19,-1.05,11.18,76.46,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-04T00:00:00+00:00,8.48,1.97,15.0,77.2,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-05T00:00:00+00:00,4.88,-1.53,10.46,74.96,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-06T00:00:00+00:00,7.55,1.65,14.08,79.39,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-07T00:00:00+00:00,6.19,0.62,12.62,77.51,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-08T00:00:00+00:00,6.57,1.49,13.88,69.71,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-09T00:00:00+00:00,7.32,1.22,13.85,58.79,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-10T00:00:00+00:00,7.26,1.52,13.5,80.71,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-11T00:00:00+00:00,6.57,-0.29,14.13,58.73,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-12T00:00:00+00:00,6.12,-0.83,11.33,64.92,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-13T00:00:00+00:00,7.13,1.83,13.49,64.05,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-14T00:00:00+00:00,9.34,3.65,17.17,62.08,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-15T00:00:00+00:00,5.22,-1.55,12.1,77.01,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-16T00:00:00+00:00,4.47,-2.17,9.85,69.37,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-17T00:00:00+00:00,8.24,3.18,14.91,70.89,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-18T00:00:00+00:00,6.18,0.97,13.33,77.69,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-19T00:00:00+00:00,6.62,-0.24,11.73,53.41,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-20T00:00:00+00:00,7.65,2.03,14.99,70.61,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-21T00:00:00+00:00,6.84,1.17,13.92,67.38,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-22T00:00:00+00:00,4.34,-1.06,11.75,69.59,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-23T00:00:00+00:00,6.17,0.0,13.12,75.34,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-24T00:00:00+00:00,5.28,-0.37,12.02,77.06,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-25T00:00:00+00:00,7.41,0.49,12.94,84.32,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-26T00:00:00+00:00,9.55,3.76,15.85,72.92,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-27T00:00:00+00:00,6.48,0.58,13.57,81.07,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-28T00:00:00+00:00,7.66,2.62,15.19,77.41,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-29T00:00:00+00:00,6.02,0.98,13.71,71.95,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-30T00:00:00+00:00,5.98,-0.72,12.38,63.93,Illustrative City,HeatSafe synthetic generator,synthetic
1985-12-31T00:00:00+00:00,8.38,1.73,15.77,73.04,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-01T00:00:00+00:00,5.29,-1.12,12.97,82.45,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-02T00:00:00+00:00,2.91,-4.0,9.99,85.6,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-03T00:00:00+00:00,6.31,1.01,13.5,64.72,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-04T00:00:00+00:00,6.37,1.04,11.55,53.38,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-05T00:00:00+00:00,6.78,0.03,12.13,74.12,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-06T00:00:00+00:00,7.5,1.59,15.46,69.86,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-07T00:00:00+00:00,7.0,1.04,14.88,71.32,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-08T00:00:00+00:00,4.7,-1.09,10.05,73.67,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-09T00:00:00+00:00,6.6,0.09,12.17,75.6,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-10T00:00:00+00:00,5.51,-0.82,12.81,71.08,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-11T00:00:00+00:00,4.02,-1.21,10.4,73.72,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-12T00:00:00+00:00,7.38,1.59,14.0,68.45,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-13T00:00:00+00:00,5.79,0.04,12.51,81.51,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-14T00:00:00+00:00,5.06,-0.85,12.34,72.22,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-15T00:00:00+00:00,7.01,1.75,12.63,69.86,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-16T00:00:00+00:00,7.46,1.09,13.28,76.21,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-17T00:00:00+00:00,5.6,-1.07,11.46,71.55,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-18T00:00:00+00:00,4.73,-2.2,10.39,59.76,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-19T00:00:00+00:00,5.91,0.15,12.59,76.88,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-20T00:00:00+00:00,6.51,0.45,13.24,59.05,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-21T00:00:00+00:00,8.19,1.97,14.55,89.43,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-22T00:00:00+00:00,7.51,1.22,13.85,67.45,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-23T00:00:00+00:00,6.2,0.15,13.29,74.07,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-24T00:00:00+00:00,9.38,3.56,17.04,65.86,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-25T00:00:00+00:00,6.1,-0.23,11.15,76.58,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-26T00:00:00+00:00,8.51,2.16,15.21,80.0,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-27T00:00:00+00:00,10.18,3.99,16.94,79.69,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-28T00:00:00+00:00,7.95,1.15,14.68,74.54,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-29T00:00:00+00:00,7.38,0.83,13.54,71.65,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-30T00:00:00+00:00,7.12,2.01,14.5,83.42,Illustrative City,HeatSafe synthetic generator,synthetic
1986-01-31T00:00:00+00:00,6.65,1.14,13.69,65.86,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-01T00:00:00+00:00,7.04,1.42,14.36,68.48,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-02T00:00:00+00:00,8.46,2.18,14.08,72.16,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-03T00:00:00+00:00,6.19,-0.08,11.4,67.66,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-04T00:00:00+00:00,9.03,3.99,14.9,60.42,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-05T00:00:00+00:00,8.59,1.75,16.0,73.25,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-06T00:00:00+00:00,9.36,3.28,16.19,70.16,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-07T00:00:00+00:00,7.86,1.07,14.44,72.41,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-08T00:00:00+00:00,7.11,1.76,14.14,67.49,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-09T00:00:00+00:00,7.68,1.27,13.83,77.02,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-10T00:00:00+00:00,9.13,4.02,16.37,73.21,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-11T00:00:00+00:00,8.17,1.55,14.55,75.01,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-12T00:00:00+00:00,12.64,6.87,18.28,71.51,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-13T00:00:00+00:00,8.69,2.29,16.11,58.05,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-14T00:00:00+00:00,7.38,2.32,15.35,74.5,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-15T00:00:00+00:00,9.74,3.71,16.22,63.59,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-16T00:00:00+00:00,9.0,2.95,16.33,61.7,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-17T00:00:00+00:00,9.85,2.95,16.75,55.89,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-18T00:00:00+00:00,6.77,0.0,12.02,60.84,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-19T00:00:00+00:00,11.21,6.1,17.6,60.39,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-20T00:00:00+00:00,11.09,5.7,16.11,69.21,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-21T00:00:00+00:00,11.37,5.45,17.12,65.58,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-22T00:00:00+00:00,10.75,4.66,17.13,74.37,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-23T00:00:00+00:00,10.1,4.63,17.19,62.27,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-24T00:00:00+00:00,8.26,1.53,14.27,76.45,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-25T00:00:00+00:00,8.17,2.56,13.8,73.83,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-26T00:00:00+00:00,10.88,4.4,18.57,80.58,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-27T00:00:00+00:00,10.82,5.3,18.66,67.83,Illustrative City,HeatSafe synthetic generator,synthetic
1986-02-28T00:00:00+00:00,10.88,4.03,18.73,76.26,Illustrative City,HeatSafe synthetic generator,synthetic
1986-03-01T00:00:00+00:00,11.1,4.9,17.08,69.66,Illustrative City,HeatSafe synthetic generator,synthetic
